personId,personName,best
2021SHAW02,Vinicius Shaw,260
2012VERS02,Robin Verstraten,260
2019LIGU01,Guozheng Li (李国政),260
2021GEHA01,Haowen Ge (葛浩文),261
2016YONG02,Tristan Chua Yong,261
2019MORG10,Danny Morgan,261
2013ROGA02,Przemysław Rogalski,261
2015LINY12,Yun-Yi Lin (林昀毅),261
2018SUAR04,Antonio Adorno Suarez,261
2017ZENG04,Fanyang Zeng (曾凡洋),262
2018FOST03,Ashley Foster,262
2017EREZ01,Ethan Erez,262
2022PAND07,Arsh Pandya,262
2017CORI01,Leonardo José Hilario Cori,262
2014MAUR06,Lorenzo Mauro,263
2022MAND01,Yoav Mandelzweig,263
2015CHEA01,Andrey Che,263
2016KIBE01,Oleksandr Kibenko (Олександр Кібенко),263
2018MARI04,Stephen Mark V. Mariñas,263
2015NAZA02,Ilya Nazarov,263
2014STRI01,Marko Striyeshyn,264
2011WANG33,Yi Wang (王旖),264
2015EWER01,Helmer Ewert,264
2018WROT01,Brayden Wroten,264
2021ZHAN01,Bofan Zhang (张博藩),264
2019KLEI09,Matthew Kleineberg,264
2016OUJI01,Jianyan Ou (欧鉴言),265
2021HUAN02,Shuda Huang (黄黍达),265
2018ZHOM01,Bekzhan Zhomartuly,265
2011MAAS01,Alex Maass,265
2017SENI01,Oleksandr Seniuk (Олександр Сенюк),265
2023BENN04,Jacob Bennett,265
2016PFEI01,Jack Pfeifer,266
2023ATMA01,Ali Atmali,266
2008ANDE02,Oscar Roth Andersen,266
2022SMED02,Wiktor Smędzik,266
2016JERO01,Charles Jerome,267
2016HOCE02,James Hocevar,267
2019FONS06,Michael Fonseca,267
2022RODR58,Corbin Rodriguez,267
2018KITA03,Jakob Kitak,268
2019CHIN08,Camerone Chin,268
2019LAWS01,Quinn Lawson,268
2018GUER09,Héctor Haro Guerrero,268
2022PETO02,Bence Pető,268
2016SATO01,Caio Hideaki Sato,268
2014DETL01,Rasmus Stub Detlefsen,269
2016SZAN01,Szabolcs Szántai,269
2022CHIA12,Ismaele Chiarella,270
2016ZHEN09,Ang Chin Zhen (洪靖程),270
2017KOTA01,Jacob Kotai,270
2017BUDI07,Muhammad Dipa Budiono,270
2017MADD04,Richard Madden,270
2018RABE01,Luc Rabeyrin,270
2018SATO01,Sora Sato,271
2020LIAO02,Jun-Yu Liao (廖俊語),271
2018CENT02,Giovanni Centili,271
2018WEST07,Daxton Westlake,271
2018LIAN10,Ephraim Lim Shao Liang,271
2019XIEJ05,Jie-Yu Xie (謝傑宇),271
2013SAVI01,Henry Savich,272
2014KARN02,Daniel Karnaukh,272
2015LEEC01,Chan-Min Lee (이찬민),272
2018TURR01,Jacob Turrubiartes,272
2023AOKI02,Takahiro Aoki (青木尊弘),273
2015JETH01,Naman Jethani,273
2014JASI01,Dawid Jasiński,274
2016RING01,Timothé Ringeard,274
2016CATR01,Psyron Eubert Catral,274
2018CHAM01,Tucker Chamberlain,274
2015RAJA03,Emmanuel Rajapandian,274
2019PEAR02,Viktor Pearl,274
2021PIET01,Tomasz Pietruszka,274
2019TARA09,Timofei Tarasenko,275
2022DUMA01,Travis Dumaran,275
2015ANTO04,Manuel Prieto de Antón,275
2021RAVI01,Vaibhav-Jai Ravipati,275
2018BACO01,John Bacouël,275
2017BYRN01,Magnus Søndergaard Byrne,276
2018KINN05,Urho Kinnunen,276
2016MILL07,Pedro Giuseppe Garcia Milla,277
2022ABEL05,Ábel Egyházy,277
2021TSPO01,Kevin Tspon,277
2016POLA01,Kyle Polage,277
2017JAMP01,Ashten L. Jampayas,277
2022PEZZ01,Anton Kokalj Pezzano,278
2022SAWA01,Liam Sawade,278
2017RICH02,Braden Richards,278
2021LEBO01,Maxence Leboeuf,279
2023GONZ18,Aragon Martin Gonzales,279
2018MCAR01,Callum McArthur-Mortell,279
2022SCHA05,Vincent von Schantz,279
2016EPST02,David Epstein,279
2021HANS02,Oscar Hansen,279
2019YANB02,Boyuan Yang (杨博渊),279
2015DEEJ02,Justin Andrew Dee,279
2018CAST11,Raúl Cuevas Castillo,279
2022KAKA01,Hrishikesh Kakati,279
2016ARZA01,David Arzamastsev,280
2019YANH09,Hillary Yang,280
2016LUIJ01,Olivier van Luijk,280
2017GRZY02,Jakub Grzybowski,280
2019HUET02,Tim van Huet,280
2018WANG40,Zhenyu Wang (王振宇),280
2018OLAN01,Nathan Olano,280
2015PANS01,Adrian Panszczyk,280
2018SMIT25,Thomas Smith,281
2014CHEN08,Boxi Chen (陈博希),281
2012MICK01,Willi Mickein,281
2006OKAY01,Yohei Oka (岡要平),282
2017JOHN09,Tyler Johnson,282
2017BUSC03,Danny Buschert,282
2022JONE01,Cooper Jones,282
2017ZHAO10,Yinuo Zhao (赵伊诺),283
2021MEZL01,Eliah Mezler,283
2018SKOO01,Theo Skoog,283
2017SAIA01,Joey Saia,283
2017GOLU01,Theo Goluboff,283
2017PETE04,Tripp Peters,284
2018HANU02,Oskar Hanuszkiewicz,284
2017PIET02,Markuss Pietkuns,284
2015BELJ01,Toni Beljo,284
2017YING02,Jessica Ying,284
2016SONI01,Garv Soni,285
2018SAVC02,Oleksandr Savchenko (Олександр Савченко),285
2013FRAI01,Diego Fraile,286
2014HOLU01,Lev Golub (Лев Голуб),286
2014CORD04,Freddy Fernández Córdova,286
2022STON09,Sebastian Stone,286
2019WAYL01,Lim Zi Way (林紫葳),286
2019CHAI04,Carol Chai,286
2022RUDA02,Roman Rudakov,286
2016MANZ01,Jack Manzo,287
2019SISN01,Ryan Michael Sisneros,287
2017HEIS02,Dominic Heising,287
2023KOUT03,Nikolaos Koutsivos (Νικόλαος Κουτσιβός),287
2017AKHU02,Mykhailo Akhunov (Михайло Ахунов),288
2017WURY01,Ryan Wu,288
2006NISH01,Kentaro Nishi (西賢太郎),288
2017CERE01,Aidan Cerenzie,288
2016BUCK01,Linus Buck,288
2013CHIC01,Josué Esteban Bacilio Chicoma,288
2017CHAM09,Jacob Chambers,288
2017LIXU06,Xulang Li (黎旭朗),288
2018YIKL01,Lim Chun Yik (林峻毅),289
2021SALE01,Sofia Saletnich,289
2022MCCO09,Tiernan McCorry,289
2022KHAN53,Yoel Khanin,289
2016CHEU04,Andy Mok Man Cheuk (莫文卓),289
2013KOIL01,Joshua Koilpillai,289
2018KHAN26,Hassan Khanani,289
2016GIPP01,Jacob Eoin Gipp,289
2022STOJ03,Antoni Stojek,289
2019SVEZ01,Vadim Svezhentsev,290
2016KURB02,Valeriy Kurbatov,290
2023ZHUS02,Stephen Zhu,290
2018YOTS01,Arseniy Yotsyus,290
2015TALB01,Seth Talbot,290
2016HUJU02,Jun Hu (胡骏),290
2017LEEC05,Cheng-Ying Lee (李承穎),291
2019FUHE01,Heyu Fu (付荷语),291
2017CHOI07,Kyeongmin Choi,291
2022ANDZ01,Miłosz Andzel,291
2015GIME02,Laura Tarrés Gimeno,291
2016KOTW01,Mateusz Kotwica,291
2017HUYN05,Aaron Huynh,291
2015ISAZ01,Alejandro Isaza,291
2018LIYI14,Yixuan Li (李逸轩),291
2017SHIN16,Zhansen Shingis (Жансен Шингис),291
2016CETR01,Joel Cetra,292
2019RAIM03,Mihir A. Rai,292
2018HORD01,Vlad Hordiienko,292
2016GUND05,Dmitry Gundin,292
2017MRUD01,Sai Mrudhun,292
2015DJAN01,Govend Avgerinos Djangoi,292
2019ISLA01,Amirkhan Islamov (Амирхан Исламов),293
2014FANG01,Samuel Fang,293
2017KIMM01,Asher Kim-Magierek,293
2018ABLA01,Ahmet Çınar Ablak,293
2017SUTT01,Titus Sutterfield,294
2017KWAN05,Burno Li Chak Kwan (李澤堃),294
2018SIRO01,Rajha Sirokshan,294
2018LIZH01,Zhida Li (李知达),294
2022CRIP01,Rufus Cripps,294
2014CHOR01,Ryan Minjun Cho,294
2016SHIX02,Xinjie Shi (施鑫杰),294
2022FEDE01,Alwin Federsel,294
2018JUNT01,Tan Jun (陈俊),295
2016HAMB02,Brian Hambeck,295
2016HENR03,Christian Alsaker Henriksen,296
2021DEAN02,Luke Deane-Freeman,296
2019RODR66,Shalóm Melquisedec Batz Rodríguez,296
2017WANG32,Siyu Wang (王思予),296
2018SCHM05,Sophia Schmoll,296
2023WANG69,Yutong Wang (汪宇桐),296
2021GIAC02,Leo Giacobone,296
2017LEEM04,Mariana K. Lee,296
2023HUTC01,Oliver Hutchings,296
2014LAFO01,Anthony Lafourcade,296
2015MOHA10,Varun Mohanraj,297
2017HANS09,Jake M. Hanson,297
2010KRYU01,Dmitry Kryuzban,297
2019MAGU04,Jose Antonio Cuipal Maguiña,297
2019SMIT16,Isaí Abarca Smith,297
2020BROW01,Jake Brown,297
2015SOAR01,Nikhil Soares,297
2017VASQ11,Juan David Carmona Vásquez,297
2022ZUUR01,Florine Zuur,297
2022BELL01,Josiah Bell,298
2019GUNT04,Timo Günthardt,298
2019JORG01,Adam Narbutas Jørgensen,298
2022JAME02,Greyson James,298
2016JOHA01,Kabir Johal,298
2019CARR03,Kye Carretero,298
2015PEAR02,David Pearce,298
2019EGGI02,Charlie Eggins,299
2016OCON02,Lucas O'Connell,299
2019YANG94,Cian-Jyun Yang (楊謙君),300
2015SANT44,Advay Sant,300
2023MALO01,Quinn Maloney,300
2016MEUN02,Pierre Meunier,300
2014SCHW02,Fabio Schwandt,300
2017MOTI02,Mikas Motiejuitis,300
2021ELLI02,James Elliott,301
2010INHA01,Inha Woo (우인하),301
2010UTOM01,Vincent Hartanto Utomo,301
2022CHUN03,Shivansh Chunduru,301
2017GRAH02,Avery Graham,301
2014LOTF01,Sepehr Lotfi (سپهر لطفی),301
2018KAST02,Ihor Kastranets (Ігор Кастранець),301
2016WANS12,Sarina Wang,301
2017MINJ03,Minjun Kim (김민준),301
2015ROSE01,Daniel Rose-Levine,302
2017CAIZ03,Zijian Cai (蔡子健),302
2019KATO02,József Katona,302
2018WANG35,Guanbo Wang (王冠博),302
2019SANT84,Gabriel Dias Souza dos Santos,302
2017CHOD02,Adam Chodyniecki,302
2014JITT01,Itthikorn Jittaveeroj (อิทธิกร จิตทวีโรจน์),302
2022BALL02,Bruno Ballarino,302
2013EGDA01,Daniel Vædele Egdal,302
2019PETT01,Canyon Pettitt,302
2021YEZI01,Ziyu Ye (叶梓渝),302
2021ZANG01,Alessandro Zangolini,303
2019GIOR02,Marco Giordano,303
2015FUSH01,Firstian Fushada (符逢城),303
2021ZHAO06,Yilin Zhao (赵奕麟),303
2017STEW08,Jack Stewart,304
2022CHAN09,Roy Chandler,304
2014YANG38,Chun-Yu Yang (楊竣宇),304
2018BOND03,Pavlo Bondar (Павло Бондар),304
2017SIAU02,Max Siauw,304
2015YAOY02,Yining Yao (姚祎宁),304
2018CHEN05,Ash Chen,304
2021MCCO01,Boris McCoy,304
2014VIDA01,Miguel Vidal,304
2023RODR31,Jose Miguel Valdes Rodriguez,304
2022VELM01,Pravith Velmurugan,304
2016HONG03,Yoochan Hong (홍유찬),304
2019VELD01,Daniël Veldman,305
2022STEU03,Félicien Steux,305
2016JONE04,Jode Brewster,305
2018HAOL01,Litao Hao (郝立涛),305
2019ERDE14,Khangai Erdenebileg,305
2016HART02,Sean Hartman,305
2017KOLI01,Mohammed Aiman Koli,305
2017CHIS02,Suen Ming Chi (孫銘志),306
2016HSUE01,Yi-Ho Hsueh (薛以和),306
2016ALVA09,Juan Sebastián Silva Alvarez,306
2015TAKA06,Taiga Takaoka (高岡汰虎),306
2018ANZI04,Ziran An (安子然),306
2014GERB01,Henri Gerber,306
2018KHAN28,Zayn Khanani,306
2018PRAB04,Hopi Fattan Prabasukma,306
2019EKLU01,Samuel Eklund-Hanna,307
2018PANA01,Hanna Panas (Анна Панас),307
2022PHAR01,Jay Pharma,307
2016FARI04,Felipe Eduardo Alves de Faria,307
2015CHAK01,Snehashish Chakravarti,307
2015MLOS01,Michał Mlostek,307
2017JIET02,Tan Yong Jie,307
2018THOM29,Carter Thomas,307
2014ASHI01,Hibiki Ashitani (芦谷響),307
2021TRAN06,Reed Tran,307
2013SAWA01,Aneesh Sawant,307
2013OWCZ01,Bartłomiej Owczarek,307
2019HANS03,SeungO Han (한승오),307
