personId,personName,best
2022THUY01,Lê Phương Thùy,1068
2015LEON02,Ivan Li Ka Leong (李嘉亮),1069
2016TYRA02,Mikołaj Tyra,1069
2011MAHT02,Natthaphat Mahtani (ณัฐภัทร จี มาทานี),1069
2017NIEL03,Michael Nielsen,1069
2015FONS02,Federico da Fonseca,1070
2021ZANG01,Alessandro Zangolini,1070
2018PARI07,Parist Pariyakanok (พริษฐ์ ปริยกนก),1070
2012CHON03,Chao-Che Chung (鍾肇哲),1071
2022RAIL01,George Railton,1071
2023COOK04,Cameron Cook,1072
2016RATA01,Chawin Ratanasiri (ชวิน รัตนสิริ),1073
2014MODI01,Lakshay Modi,1073
2016VELE01,Jose Carlos García Vélez,1074
2021LUMK01,Kalvin Lum,1074
2013BOTZ01,Alexander Botz,1074
2022WEED01,Connor Weed,1075
2014WENC01,Cong Wen (文聪),1075
2016ROLZ01,Alwin Rölz,1076
2019GUNG01,Muhammed Volkan Güngör,1076
2022JAIN05,Nevan Jain,1077
2018CAVE01,Michele Cavezza,1078
2017YANG03,Zhoupeng Yang (杨周澎),1078
2022ARAM01,Ron G. Arama,1079
2012BEAH01,Ciarán Beahan,1080
2016OCON02,Lucas O'Connell,1080
2022HANT01,Thiago Han,1081
2016CHES01,Owen Chester,1081
2014JENG01,Ng Jian Je (方健泽),1082
2015CURM01,Nejc Ian Čurman,1083
2018ALAM08,Leon Marcell Alamanda,1084
2017LARS03,Michael Larsen,1084
2015YANG02,Daniel Yang,1084
2014PHIL02,Joshua Broderick Phillips,1085
2018OPAC01,Kajetan Opach,1085
2016COSS01,Dylan Cossin,1086
2016QUIN01,James Quinn,1086
2010AZAR01,Nathan Azaria,1086
2019YEUN01,Alvin Cheng Hiu Yeung (鄭曉洋),1087
2019GUER03,Diogo Miguel Alves Guerreiro,1087
2017PARK05,DongSoo Park (박동수),1088
2017CONN04,CC Connolly,1088
2019GAST01,Luuk van Gastel,1088
2014WUJI01,Jiawei Wu (伍嘉维),1089
2016FORS08,Andreas Jensen Forsgren,1090
2022COPP03,Vincenzo Coppola,1092
2022HUGH04,Ryan Hughes,1094
2013OLSZ02,Piotr Olszewski,1095
2021YANG27,Jihun Yang (양지훈),1096
2016KIAC01,Bence Kiácz,1096
2015STEV03,Ethan Stevens,1097
2008CRAW01,Simon Crawford,1097
2017MAZH04,Zhiyuan Ma (马之元),1097
2022RASC01,Keith Liam H. Rasco,1097
2022SCHU05,Henry Schueneman,1098
2016KELL10,Adam Marcellus Kelly,1098
2018JIME14,Emilio Alberto Rodríguez Jiménez,1098
2016HART02,Sean Hartman,1098
2017PIHE01,Remo Pihel,1099
2019BANG01,Andrew Tan Jing Bang,1099
2017ASKA02,Aral Askarov,1099
2017MESY01,Pavel Mesyatsev,1099
2022SHAR36,Panashe Sharma,1100
2022SUTE01,Chris Sutedja,1101
2015GOUJ01,Justin Gou,1102
2017ENGB01,Bryan Eng,1103
2017CHAM09,Jacob Chambers,1103
2019LONT01,Boris Lont,1103
2010HULL01,Katie Hull,1104
2019LENS01,Magnus Lensch,1105
2022SLOA01,Jaye Sloan,1105
2017ASEN01,Martín Arturo González Asenjo,1106
2015ANTO04,Manuel Prieto de Antón,1106
2016TARA04,Igor Tarasov,1108
2018CENT02,Giovanni Centili,1110
2022DUNN03,Caleb Wolf Dunn,1110
2020ONEI02,Jonathan O'Neill,1111
2018CAST08,Oliver Castledine,1111
2018GRZE01,Benjamin Grzesiak,1111
2013VAKU01,Edward Vakula,1112
2022ESKE01,Niilo Eskelinen,1113
2016BITZ01,Carter Bitz,1113
2017KAFT01,Asher Kaftan,1113
2018KUSK01,Evan Kuske,1114
2018DILW02,Lacey Dilworth,1115
2021BUTE03,Alex Butera,1116
2022RHOA01,Brody Rhoades,1117
2019EGGI02,Charlie Eggins,1117
2017NGOC03,Casey Ngo,1118
2021RAVI01,Vaibhav-Jai Ravipati,1118
2016WOJC04,Dawid Wójcik,1119
2018RIAB01,Yurii Riabov (Юрій Рябов),1120
2017PITK01,Antto Pitkänen,1120
2018XIEJ04,Jiate Xie (谢佳特),1120
2021PIET01,Tomasz Pietruszka,1120
2016LUMS01,Dominic Lumsden,1120
2019TAMU01,Takumi Tamura (田村匠),1120
2017YALA01,Varun Yalavarthi,1121
2018KINN05,Urho Kinnunen,1121
2019VUJC01,Alexander Vujcich,1121
2016SINY01,Alexei Sinyavin,1122
2014HOWL02,Tyler Howlett,1123
2014JOHN05,Neil Johnson,1123
2016LIJE01,Jeffrey Li,1123
2015TRAN07,Dan Tran,1124
2016KIMN02,Noel Kim,1124
2016LOPE37,Rubén López de Juan,1125
2021YEPU01,Putian Ye (叶溥天),1127
2016HAMB01,Rick Hamburger,1127
2021DIAZ01,Jeyson Paul Espinoza Diaz,1127
2020SIBU02,Josephine Siburian,1127
2009SIEW01,Darren Siew Ee Yaang (蕭奕暘),1128
2016BALA15,Jared Balassaitis,1128
2019BURK05,Rían Burke,1129
2020DWOR01,Kacper Paweł Dworak,1129
2010LIUJ04,Junyue Liu (刘俊越),1129
2017MARF01,Elouann Marfil,1130
2018WALA01,Max Walaszek,1130
2018GOME29,Frederico Canal Gomes,1130
2016HOUG01,Levin Houghton,1132
2018LAND03,Michael S. Lander,1132
2016JIEN01,Ng Jun Jie,1132
2016KAMA04,AJ Kamal,1133
2017ARDI02,Muhammad Farhan Ardiapratama,1133
2017ZHAQ04,Qiyu Zhang (张淇奥),1134
2014IRIA01,Julen Simón Iriarte,1135
2013SZUM01,Grzegorz Szumigaj,1135
2016WENT01,Teh Zhe Wen (郑哲文),1136
2017GOTZ01,Leon Alexander Götze,1136
2016PARK02,Eli Parker,1136
2015GRIE02,Luke Griesser,1139
2013FISC01,Elias Fischer,1139
2019ZHEN04,Deng Zhengping,1139
2021WONG02,Aaron Jake Wong,1140
2014LEZA02,Bruno Lezama,1140
2022HORB01,Lukas Hörbach,1142
2016XIAN01,Ang Chin Xiang,1143
2006HALC01,Michał Halczuk,1144
2020LONG05,Shain Papalotl Longbehn,1145
2023DORI01,Dorian Chan,1145
2014STIN01,Jared Stinson,1146
2016HONG03,Yoochan Hong (홍유찬),1146
2015NAZA02,Ilya Nazarov,1146
2014WENW01,Wong Chong Wen (黄崇文),1147
2018PARR02,Eric Zahid López Parra,1147
2015KOVA07,Nikita Kovalchuk (Нікіта Ковальчук),1148
2017MOOR09,Hudson Moore,1148
2018JANK01,Luka Jankovic,1148
2018GRAH05,Kate Grahame,1149
2017OHAN01,Ryland O'Hanlon,1149
2022CHAS02,Wesley Chase,1150
2016BROO08,Owen Brooks,1150
2012MAHV01,Paul Mahvi,1151
2022CHAI02,Curtis Chai,1151
2018BOND03,Pavlo Bondar (Павло Бондар),1153
2018STOK01,Ben Stokes,1154
2018KAND02,Kamal Kandpal,1156
2016MORA24,Sean Moran,1156
2015SALO01,Álvaro Aguilar Salobreña,1160
2019JOHN20,Tyler Johnson,1160
2022CLIN01,Kian Cline,1161
2012TYCK01,Luke Tycksen,1163
2020ROOS01,Koen Roos,1163
2022PARP01,Ali Jawad Parpia,1164
2010VILL03,Robbie Villarica,1165
2017OLAV01,Martín Nicolás Fernández Olavarría,1168
2007OOBA01,Kou Oobatake (大畠功),1168
2014HERN12,Jesús Julián De Niz Hernandez,1168
2019MCEL01,Dev McElroy,1169
2017SANK04,Vishwa Sankar,1169
2019REGO03,Timo Regoor,1170
2018LICH05,Henry Lichner,1170
2009HILD01,James Hildreth,1170
