personId,personName,best
2017ZHAQ04,Qiyu Zhang (张淇奥),1221
2015QUAN03,Ng Jia Quan (黄佳铨),1222
2014MAUR06,Lorenzo Mauro,1224
2016GEEN01,Nathaniel Gee,1226
2017HONG17,Jinseo Hong,1226
2016CONG01,Nguyễn Tuấn Công,1226
2019ARCA01,Matthew Arca,1226
2016LINB01,Brennen Lin,1228
2017FERR01,Seth Ferry,1229
2017WARR04,Benjamin Warry,1229
2017MAZH04,Zhiyuan Ma (马之元),1229
2014GANZ02,Artem Ganzha,1229
2018WROT01,Brayden Wroten,1232
2014KIPR01,Tommy Kiprillis,1232
2016ZHAN45,Yunliang Zhang (张赟量),1233
2020PATE04,Yug Patel,1233
2022KOMO01,Shunsuke Komoda (古茂田俊介),1234
2019NAKA07,Masaya Nakamoto (中本誠也),1235
2017PALI04,Inigo Miguel B. Palisoc,1236
2014CLAR03,Caleb Clark,1236
2015CONT02,Pablo Contreras,1237
2015SOLT03,Witold Sołtysik,1237
2009LIUE01,Evan Liu,1239
2011SBAH01,Rami Sbahi,1239
2015DEGL01,Lucas Déglise,1239
2012BEAH01,Ciarán Beahan,1239
2017HARR06,William Harris,1240
2017ZHAX02,Xuechao Zhang (张学超),1240
2017SAHI01,Taosif Amin Sahil,1240
2016LIQI03,Qingze Li (李庆泽),1240
2017YANT03,Tan Kwan Yang,1241
2013KOWA04,Igor Kowalczyk,1241
2015DIZO02,Kieran Dizon,1242
2014PETE03,Tobias Peter,1243
2014STEL02,Noah Stelting,1243
2012CHOS01,SeungBeom Cho (조승범),1243
2018MOSH01,Zecharya Moshavi,1243
2017KIMB02,Beom San Kim (김범산),1244
2013FURL01,Mattia Furlan,1244
2015SCHO05,George Scholey,1245
2013EGDA01,Daniel Vædele Egdal,1246
2017YINX01,Xingkai Yin (尹星凯),1246
2015TELL01,Pedro Alejandro Condo Tellez,1247
2015DELA05,Richard Delacoste,1247
2016ANSA02,Pessi Ansaranta,1248
2018MERL03,Ulysse Merlin,1249
2017CAIZ03,Zijian Cai (蔡子健),1250
2024ZHAN06,Minghao Zhang,1250
2016LOYL01,Lance Bastien Loy,1251
2013LANG03,Mason Langenderfer,1252
2016SONG03,Min-Je Song (송민제),1255
2013PARE01,Kunaal Parekh,1255
2009YINM01,Mulun Yin (阴目仑),1257
2017VASQ11,Juan David Carmona Vásquez,1257
2009BOZS01,Hunor Bózsing,1258
2017MADD04,Richard Madden,1261
2011ULIN01,Joel Ulin,1262
2011CAOS01,Sheng Cao (曹晟),1262
2017XUZI03,Zixiong Xu (徐梓雄),1264
2017SWOR01,Noah Swor,1266
2014BAEA01,Andrew Bae,1266
2021BACK01,Jack Larsson Backsell,1267
2016HRYN02,Vladyslav Hryniuk (Владислав Гринюк),1267
2021PHIL05,Nathan Phillips,1268
2022HAPE01,Peter Ha,1269
2014OMIA01,Igor Ośmiałowski,1269
2019ZHEL01,Lee Yu Zhe,1269
