personId,personName,best
2017SAKA03,Kazuki Sakamoto (坂本一樹),6813
2017FENG10,Hill Pong Yong Feng,6822
2015TALB01,Seth Talbot,6826
2016SANT66,João Vinícius de A. Santos,6845
2011FRES01,Linus Frész,6848
2010SYAH03,Muhammad Syahmi,6849
2011JONA01,Andre Febriato Jonathan,6858
2010WANG07,Yinghao Wang (王鹰豪),6862
2015BORW01,Kriday Borwankar,6866
2010STOL01,Cameron Stollery,6877
2016VOSO01,Olivier Vos,6877
2011BANS02,Shivam Bansal,6882
2013ZHEN02,Jinhao Zheng (郑金昊),6883
2010OMUL02,Matic Omulec,6886
2012LUOS01,Shu-Yii Luo (駱書翊),6892
2014SEUN01,Hong Seungbin,6895
2014KOSK01,Piotr Koska,6903
2017JINJ02,Jintao Jin (金锦涛),6905
2018GRAH05,Kate Grahame,6906
2017AKHU02,Mykhailo Akhunov (Михайло Ахунов),6907
2014RENW01,William Gan Wei Ren (颜伟仁),6924
2016RAMA18,Suseendran Ramakrishnan,6926
2017VEGE01,Francis Daniels Veğeris,6935
2016WHIT16,Jason White,6939
2017CHEN28,Yiyun Chen (陈毅昀),6945
2016SIGG01,Graham Siggins,6951
2016BUST02,Tomas Bustos,6970
2014RAME03,Rakesh Ramesh,6978
2011SALG01,Daniel Cano Salgado,6981
2017FABJ01,Lan Fabjan,6987
2017WANY29,Yifan Wang (王逸帆),6994
2016HONG07,Junxiang Hong (洪骏翔),7014
2017MORT02,Dominic Morton,7020
2018MAMA08,Maxim Mamakov (Максим Мамаков),7021
2016JENS09,William Jensen,7021
2016DEXT01,Riley Dexter,7031
2012SILV23,Rafaela Oliveira da Silva,7042
2009KONV01,Asia Konvittayayotin (เอเชีย กรวิทยโยธิน),7051
2016GUOZ04,Ziyang Guo (郭子阳),7051
2012QINL01,Ling Qin (秦岭),7058
2018CHAN05,Dylan Chan,7061
2012SHEN02,CJ Sheng,7062
2017GUIL04,Mateo Guillen,7077
2008WEST02,Simon Westlund,7088
2013JANK02,Tomas Jankauskas,7090
2016KIEB01,Midas Kiebert,7090
2017SZYS01,Tomáš Szyszkowicz,7094
2018DUSH02,Dmitrii Dusheiko (Дмитрий Душейко),7102
2014BHAT01,Ishaan Bhattacharyya,7121
2015PILL02,John Loyd Pillo,7124
2012FARA01,Ali Farahani (علی فراهانی),7125
2017STRA03,Kyle Van Straaten,7145
2017HERN06,Rafhael Hernanto,7148
2013RONQ01,Cyrez Ronquillo,7154
2010KILD02,Wilhelm Kilders,7157
2015PEAR02,David Pearce,7168
2016BOUR01,Noé Bourdon,7191
2018KOZH02,Velin Krasimirov Kozhuharov,7199
2013IVAN03,Yaroslav Ivanashev,7221
2016HADI03,Setya Hadi,7234
2017NAJA02,Oscar Sánchez Najarro,7242
2018DUKE01,Preston Duke,7243
2018CAST11,Raúl Cuevas Castillo,7281
2017KEEN04,Jacob Keener,7289
2019RIED01,Jan Riedl,7292
2015WAGH02,Pratham Waghmare,7323
2013OWCZ01,Bartłomiej Owczarek,7333
2015BART01,Luboš Bartík,7376
2018NISH03,Shoji Nishimura (西村晶司),7377
